window,kind,q,split,lag,placebo,placebo_definition,K,T,kappa_A,kappa_B,F_conv,F_eff_MOP,rho_naive,rho_ols_proxy,rho_2sls,ar_lo,ar_hi,ar_empty,ar_frac_bounded,hac_ar_frac_bounded,ar_projection,conn_naive,conn_2sls,systemic_rank_preserved,seconds
Control_2023_Feb,control,0.95,S3,10,False,,18,4260,0.6207169063882905,0.6196996495651911,1238.396085737856,696.3901005040254,1.6197342615969006,1.6270902569505954,1.6690220084229876,,,True,0.0,1.0,fast_closed_form_outer,,,False,0.10952062503201887
Control_2023_Feb,control,0.97,S1,-1,True,"lead_innovation_F:mA_t-1~mB_t+1|H,mB_t,mB_t-1",18,4260,0.6573968388258259,0.5248027681613046,4.574661080228709,4.164603723306471,,,,,,False,,,not_applicable_placebo,,,False,0.00465954199898988
Control_2023_Feb,control,0.97,S1,1,False,,18,4260,0.6573968388258259,0.5966315764198739,1094.691109436976,566.7801825939214,1.5862708739622204,1.5187909208777461,1.4326115950865284,,,True,1.0,1.0,fast_closed_form_outer,,,False,0.20136808400275186
Control_2023_Feb,control,0.97,S1,2,False,,18,4260,0.6496330635832973,0.5889724708888538,1049.6198257182298,566.5229579814611,1.5862708739622204,1.5495997974936522,1.4979563025602387,,,True,1.0,1.0,fast_closed_form_outer,,,False,0.2022338749957271
Control_2023_Feb,control,0.97,S1,5,False,,18,4260,0.6451492626383208,0.5795838095799777,1025.3480006116063,610.5377462499544,1.5862708739622204,1.5822469309815514,1.5594171122581284,,,True,1.0,1.0,fast_closed_form_outer,,,False,0.20141550002153963
Control_2023_Feb,control,0.97,S1,10,False,,18,4260,0.6600234755939509,0.5915779009653414,1086.9660006591776,630.7045206200003,1.5862708739622204,1.6063254104457614,1.621534617768115,,,True,1.0,1.0,fast_closed_form_outer,,,False,0.20166924997465685
Control_2023_Feb,control,0.97,S2,-1,True,"lead_innovation_F:mA_t-1~mB_t+1|H,mB_t,mB_t-1",18,4260,0.6231577127475666,0.569906282455483,10.510944330330261,11.285849906331437,,,,,,False,,,not_applicable_placebo,,,False,0.004703583021182567
Control_2023_Feb,control,0.97,S2,1,False,,18,4260,0.6231577127475666,0.6251650710755126,1332.4555385891274,635.6920226626886,1.5862708739622204,1.5179639275185395,1.449000496486616,,,True,1.0,1.0,fast_closed_form_outer,,,False,0.2018587090424262
Control_2023_Feb,control,0.97,S2,2,False,,18,4260,0.6156064430841196,0.6161885506195443,1287.202624463719,654.8285927808292,1.5862708739622204,1.548991128783268,1.5084654945893796,,,True,1.0,1.0,fast_closed_form_outer,,,False,0.2020055830362253
Control_2023_Feb,control,0.97,S2,5,False,,18,4260,0.6084508943688987,0.6102246925620448,1245.3696497417416,681.0461070340004,1.5862708739622204,1.5713100019090844,1.584020806739299,,,True,1.0,1.0,fast_closed_form_outer,,,False,0.2011423329822719
Control_2023_Feb,control,0.97,S2,10,False,,18,4260,0.6166347552665898,0.6281263037964256,1321.7462923891321,695.7805002299249,1.5862708739622204,1.597014806782721,1.6289989892913723,,,True,1.0,1.0,fast_closed_form_outer,,,False,0.20165370899485424
